category,variable,value
constant,VV_junc1/r,6e-06
constant,VV_junc1/vbc2,0.0
constant,VV_junc1/H_to2,0.0
constant,VV_junc1/r_bc2,0.0
constant,VV_junc1/C_conn2,8.51e-22
constant,global/R_VV_junc,1000000000000000.0
constant,global/R_constriction_base,0.0
constant,PV1/R_constriction_final,0.0
constant,global/tau_sig,1.0
constant,global/t0,500.0
constant,PV1/r,6e-06
constant,PV2/R_constriction_final,0.0
constant,PV2/r,6e-06
constant,V1/r,5.5e-06
constant,V2/r,5.5e-06
constant,VV_junc2/r,5.5e-06
constant,VV_junc2/vbc2,0.0
constant,VV_junc2/H_to2,0.0
constant,VV_junc2/r_bc2,0.0
constant,VV_junc2/C_conn2,8.51e-22
constant,PV3/R_constriction_final,0.0
constant,PV3/r,5.5e-06
constant,PV4/R_constriction_final,0.0
constant,PV4/r,5.5e-06
constant,V3/r,5e-06
constant,V4/r,5e-06
constant,VV_junc3/r,5.5e-06
constant,VV_junc3/vbc2,0.0
constant,VV_junc3/H_to2,0.0
constant,VV_junc3/r_bc2,0.0
constant,VV_junc3/C_conn2,8.51e-22
constant,PV5/R_constriction_final,0.0
constant,PV5/r,5.5e-06
constant,PV6/R_constriction_final,0.0
constant,PV6/r,5.5e-06
constant,V5/r,5e-06
constant,V6/r,5e-06
constant,VV_junc4/r,5e-06
constant,VV_junc4/vbc2,0.0
constant,VV_junc4/H_to2,0.0
constant,VV_junc4/r_bc2,0.0
constant,VV_junc4/C_conn2,8.51e-22
constant,PV7/R_constriction_final,0.0
constant,PV7/r,5e-06
constant,PV8/R_constriction_final,0.0
constant,PV8/r,5e-06
constant,V7/H_L_out_RHS,0.45
constant,V7/r,4.5e-06
constant,V7/u_out,6566.1085
constant,V8/H_L_out_RHS,0.45
constant,V8/r,4.5e-06
constant,V8/u_out,6566.1085
constant,VV_junc5/r,5e-06
constant,VV_junc5/vbc2,0.0
constant,VV_junc5/H_to2,0.0
constant,VV_junc5/r_bc2,0.0
constant,VV_junc5/C_conn2,8.51e-22
constant,PV9/R_constriction_final,0.0
constant,PV9/r,5e-06
constant,PV10/R_constriction_final,0.0
constant,PV10/r,5e-06
constant,V9/H_L_out_RHS,0.45
constant,V9/r,4.5e-06
constant,V9/u_out,6566.1085
constant,V10/H_L_out_RHS,0.45
constant,V10/r,4.5e-06
constant,V10/u_out,6566.1085
constant,VV_junc6/r,5e-06
constant,VV_junc6/vbc2,0.0
constant,VV_junc6/H_to2,0.0
constant,VV_junc6/r_bc2,0.0
constant,VV_junc6/C_conn2,8.51e-22
constant,PV11/R_constriction_final,0.0
constant,PV11/r,5e-06
constant,PV12/R_constriction_final,0.0
constant,PV12/r,5e-06
constant,V11/H_L_out_RHS,0.45
constant,V11/r,4.5e-06
constant,V11/u_out,6566.1085
constant,V12/H_L_out_RHS,0.45
constant,V12/r,4.5e-06
constant,V12/u_out,6566.1085
constant,VV_junc7/r,5e-06
constant,VV_junc7/vbc2,0.0
constant,VV_junc7/H_to2,0.0
constant,VV_junc7/r_bc2,0.0
constant,VV_junc7/C_conn2,8.51e-22
constant,PV13/R_constriction_final,0.0
constant,PV13/r,5e-06
constant,PV14/R_constriction_final,0.0
constant,PV14/r,5e-06
constant,V13/H_L_out_RHS,0.45
constant,V13/r,4.5e-06
constant,V13/u_out,6566.1085
constant,V14/H_L_out_RHS,0.45
constant,V14/r,4.5e-06
constant,V14/u_out,6566.1085
constant,,0.00015
constant,inlet/q_us,3.392920065876973e-14
constant,inlet/C,5.107485693775874e-22
constant,VV_junc1/q_us,1.1309733552923245e-16
constant,PV1/q_us,1.696460032938487e-15
constant,inlet/Z,-1.1820960009520325
constant,PV2/q_us,1.696460032938487e-15
constant,V1/q_us,2.3758294442772788e-14
constant,V1/C,4.256238078146562e-22
constant,V2/q_us,2.3758294442772788e-14
constant,V2/C,4.256238078146562e-22
constant,VV_junc2/q_us,9.503317777109115e-17
constant,PV3/q_us,1.4254976665663674e-15
constant,PV4/q_us,1.4254976665663674e-15
constant,V3/q_us,1.570796326794895e-14
constant,V3/C,3.4049904625172497e-22
constant,V4/q_us,1.570796326794895e-14
constant,V4/C,3.4049904625172497e-22
constant,VV_junc3/q_us,9.503317777109115e-17
constant,PV5/q_us,1.4254976665663674e-15
constant,PV6/q_us,1.4254976665663674e-15
constant,V5/q_us,1.570796326794895e-14
constant,V5/C,3.4049904625172497e-22
constant,V6/q_us,1.570796326794895e-14
constant,V6/C,3.4049904625172497e-22
constant,VV_junc4/q_us,7.853981633974475e-17
constant,PV7/q_us,1.1780972450961715e-15
constant,PV8/q_us,1.1780972450961715e-15
constant,V7/q_us,9.542587685278987e-15
constant,V7/C,2.553742846887937e-22
constant,V8/q_us,9.542587685278987e-15
constant,V8/C,2.553742846887937e-22
constant,VV_junc5/q_us,7.853981633974475e-17
constant,PV9/q_us,1.1780972450961715e-15
constant,PV10/q_us,1.1780972450961715e-15
constant,V9/q_us,9.542587685278987e-15
constant,V9/C,2.553742846887937e-22
constant,V10/q_us,9.542587685278987e-15
constant,V10/C,2.553742846887937e-22
constant,VV_junc6/q_us,7.853981633974475e-17
constant,PV11/q_us,1.1780972450961715e-15
constant,PV12/q_us,1.1780972450961715e-15
constant,V11/q_us,9.542587685278987e-15
constant,V11/C,2.553742846887937e-22
constant,V12/q_us,9.542587685278987e-15
constant,V12/C,2.553742846887937e-22
constant,VV_junc7/q_us,7.853981633974475e-17
constant,PV13/q_us,1.1780972450961715e-15
constant,PV14/q_us,1.1780972450961715e-15
constant,V13/q_us,9.542587685278987e-15
constant,V13/C,2.553742846887937e-22
constant,V14/q_us,9.542587685278987e-15
constant,V14/C,2.553742846887937e-22
constant,inlet/RBC_volume_init,1.5268140296446382e-14
constant,VV_junc1/RBC_volume_init,5.08938009881546e-17
constant,VV_junc1/C_max12,8.51e-22
constant,PV1/RBC_volume_init,7.634070148223191e-16
constant,inlet/mu_45,3.5523629350190156
constant,PV2/RBC_volume_init,7.634070148223191e-16
constant,V1/RBC_volume_init,1.0691232499247755e-14
constant,V2/RBC_volume_init,1.0691232499247755e-14
constant,VV_junc2/RBC_volume_init,4.2764929996991017e-17
constant,VV_junc2/C_max12,8.51e-22
constant,PV3/RBC_volume_init,6.4147394995486535e-16
constant,PV4/RBC_volume_init,6.4147394995486535e-16
constant,V3/RBC_volume_init,7.0685834705770284e-15
constant,V4/RBC_volume_init,7.0685834705770284e-15
constant,VV_junc3/RBC_volume_init,4.2764929996991017e-17
constant,VV_junc3/C_max12,8.51e-22
constant,PV5/RBC_volume_init,6.4147394995486535e-16
constant,PV6/RBC_volume_init,6.4147394995486535e-16
constant,V5/RBC_volume_init,7.0685834705770284e-15
constant,V6/RBC_volume_init,7.0685834705770284e-15
constant,VV_junc4/RBC_volume_init,3.5342917352885136e-17
constant,VV_junc4/C_max12,8.51e-22
constant,PV7/RBC_volume_init,5.301437602932772e-16
constant,PV8/RBC_volume_init,5.301437602932772e-16
constant,V7/RBC_volume_init,4.294164458375544e-15
constant,V8/RBC_volume_init,4.294164458375544e-15
constant,VV_junc5/RBC_volume_init,3.5342917352885136e-17
constant,VV_junc5/C_max12,8.51e-22
constant,PV9/RBC_volume_init,5.301437602932772e-16
constant,PV10/RBC_volume_init,5.301437602932772e-16
constant,V9/RBC_volume_init,4.294164458375544e-15
constant,V10/RBC_volume_init,4.294164458375544e-15
constant,VV_junc6/RBC_volume_init,3.5342917352885136e-17
constant,VV_junc6/C_max12,8.51e-22
constant,PV11/RBC_volume_init,5.301437602932772e-16
constant,PV12/RBC_volume_init,5.301437602932772e-16
constant,V11/RBC_volume_init,4.294164458375544e-15
constant,V12/RBC_volume_init,4.294164458375544e-15
constant,VV_junc7/RBC_volume_init,3.5342917352885136e-17
constant,VV_junc7/C_max12,8.51e-22
constant,PV13/RBC_volume_init,5.301437602932772e-16
constant,PV14/RBC_volume_init,5.301437602932772e-16
constant,V13/RBC_volume_init,4.294164458375544e-15
constant,V14/RBC_volume_init,4.294164458375544e-15
constant,PV1/C,2.553742846887937e-23
constant,VV_junc1/vj2,0.0
constant,PV3/C,2.553742846887937e-23
constant,PV5/C,2.553742846887937e-23
constant,PV7/C,2.553742846887937e-23
constant,PV9/C,2.553742846887937e-23
constant,PV11/C,2.553742846887937e-23
constant,PV13/C,2.553742846887937e-23
constant,VV_junc1/C_max123,8.51e-22
constant,VV_junc1/D1,1.2e-05
constant,VV_junc2/C_max123,8.51e-22
constant,VV_junc3/C_max123,8.51e-22
constant,VV_junc4/C_max123,8.51e-22
constant,VV_junc5/C_max123,8.51e-22
constant,VV_junc6/C_max123,8.51e-22
constant,VV_junc7/C_max123,8.51e-22
constant,VV_junc1/D2,0.0
constant,PV2/C,2.553742846887937e-23
constant,PV4/C,2.553742846887937e-23
constant,PV6/C,2.553742846887937e-23
constant,PV8/C,2.553742846887937e-23
constant,PV10/C,2.553742846887937e-23
constant,PV12/C,2.553742846887937e-23
constant,PV14/C,2.553742846887937e-23
constant,VV_junc1/C,8.51e-22
constant,VV_junc1/D3,1.2e-05
constant,VV_junc2/C,8.51e-22
constant,VV_junc3/C,8.51e-22
constant,VV_junc4/C,8.51e-22
constant,VV_junc5/C,8.51e-22
constant,VV_junc6/C,8.51e-22
constant,VV_junc7/C,8.51e-22
constant,VV_junc1/D4,1.2e-05
constant,VV_junc1/w_in2,0.5
constant,VV_junc1/w_out2,0.5
constant,VV_junc1/Qin2,0.0
constant,VV_junc1/Qout2,-0.0
constant,VV_junc1/bc2_is_in,0.0
constant,VV_junc1/bc2_is_out,0.0
constant,PV1/Z,-1.1820960009520325
constant,PV1/mu_45,3.5523629350190156
constant,PV2/Z,-1.1820960009520325
constant,PV2/mu_45,3.5523629350190156
constant,V1/Z,-1.1691201400706768
constant,V1/mu_45,3.71461005007079
constant,V2/Z,-1.1691201400706768
constant,V2/mu_45,3.71461005007079
constant,VV_junc2/vj2,0.0
constant,VV_junc2/D1,1.1e-05
constant,VV_junc2/D2,0.0
constant,VV_junc2/D3,1.1e-05
constant,VV_junc2/D4,1.1e-05
constant,VV_junc2/w_in2,0.5
constant,VV_junc2/w_out2,0.5
constant,VV_junc2/Qin2,0.0
constant,VV_junc2/Qout2,-0.0
constant,VV_junc2/bc2_is_in,0.0
constant,VV_junc2/bc2_is_out,0.0
constant,PV3/Z,-1.1691201400706768
constant,PV3/mu_45,3.71461005007079
constant,PV4/Z,-1.1691201400706768
constant,PV4/mu_45,3.71461005007079
constant,V3/Z,-1.0657877752191043
constant,V3/mu_45,3.8923989981081206
constant,V4/Z,-1.0657877752191043
constant,V4/mu_45,3.8923989981081206
constant,VV_junc3/vj2,0.0
constant,VV_junc3/D1,1.1e-05
constant,VV_junc3/D2,0.0
constant,VV_junc3/D3,1.1e-05
constant,VV_junc3/D4,1.1e-05
constant,VV_junc3/w_in2,0.5
constant,VV_junc3/w_out2,0.5
constant,VV_junc3/Qin2,0.0
constant,VV_junc3/Qout2,-0.0
constant,VV_junc3/bc2_is_in,0.0
constant,VV_junc3/bc2_is_out,0.0
constant,PV5/Z,-1.1691201400706768
constant,PV5/mu_45,3.71461005007079
constant,PV6/Z,-1.1691201400706768
constant,PV6/mu_45,3.71461005007079
constant,V5/Z,-1.0657877752191043
constant,V5/mu_45,3.8923989981081206
constant,V6/Z,-1.0657877752191043
constant,V6/mu_45,3.8923989981081206
constant,VV_junc4/vj2,0.0
constant,VV_junc4/D1,1e-05
constant,VV_junc4/D2,0.0
constant,VV_junc4/D3,1e-05
constant,VV_junc4/D4,1e-05
constant,VV_junc4/w_in2,0.5
constant,VV_junc4/w_out2,0.5
constant,VV_junc4/Qin2,0.0
constant,VV_junc4/Qout2,-0.0
constant,VV_junc4/bc2_is_in,0.0
constant,VV_junc4/bc2_is_out,0.0
constant,PV7/Z,-1.0657877752191043
constant,PV7/mu_45,3.8923989981081206
constant,PV8/Z,-1.0657877752191043
constant,PV8/mu_45,3.8923989981081206
constant,V7/Z,-0.7053441623139816
constant,V7/mu_45,4.087040867095189
constant,V8/Z,-0.7053441623139816
constant,V8/mu_45,4.087040867095189
constant,VV_junc5/vj2,0.0
constant,VV_junc5/D1,1e-05
constant,VV_junc5/D2,0.0
constant,VV_junc5/D3,1e-05
constant,VV_junc5/D4,1e-05
constant,VV_junc5/w_in2,0.5
constant,VV_junc5/w_out2,0.5
constant,VV_junc5/Qin2,0.0
constant,VV_junc5/Qout2,-0.0
constant,VV_junc5/bc2_is_in,0.0
constant,VV_junc5/bc2_is_out,0.0
constant,PV9/Z,-1.0657877752191043
constant,PV9/mu_45,3.8923989981081206
constant,PV10/Z,-1.0657877752191043
constant,PV10/mu_45,3.8923989981081206
constant,V9/Z,-0.7053441623139816
constant,V9/mu_45,4.087040867095189
constant,V10/Z,-0.7053441623139816
constant,V10/mu_45,4.087040867095189
constant,VV_junc6/vj2,0.0
constant,VV_junc6/D1,1e-05
constant,VV_junc6/D2,0.0
constant,VV_junc6/D3,1e-05
constant,VV_junc6/D4,1e-05
constant,VV_junc6/w_in2,0.5
constant,VV_junc6/w_out2,0.5
constant,VV_junc6/Qin2,0.0
constant,VV_junc6/Qout2,-0.0
constant,VV_junc6/bc2_is_in,0.0
constant,VV_junc6/bc2_is_out,0.0
constant,PV11/Z,-1.0657877752191043
constant,PV11/mu_45,3.8923989981081206
constant,PV12/Z,-1.0657877752191043
constant,PV12/mu_45,3.8923989981081206
constant,V11/Z,-0.7053441623139816
constant,V11/mu_45,4.087040867095189
constant,V12/Z,-0.7053441623139816
constant,V12/mu_45,4.087040867095189
constant,VV_junc7/vj2,0.0
constant,VV_junc7/D1,1e-05
constant,VV_junc7/D2,0.0
constant,VV_junc7/D3,1e-05
constant,VV_junc7/D4,1e-05
constant,VV_junc7/w_in2,0.5
constant,VV_junc7/w_out2,0.5
constant,VV_junc7/Qin2,0.0
constant,VV_junc7/Qout2,-0.0
constant,VV_junc7/bc2_is_in,0.0
constant,VV_junc7/bc2_is_out,0.0
constant,PV13/Z,-1.0657877752191043
constant,PV13/mu_45,3.8923989981081206
constant,PV14/Z,-1.0657877752191043
constant,PV14/mu_45,3.8923989981081206
constant,V13/Z,-0.7053441623139816
constant,V13/mu_45,4.087040867095189
constant,V14/Z,-0.7053441623139816
constant,V14/mu_45,4.087040867095189
algebraic,VV_junc1/q,1.186232723326843e-16
algebraic,inlet/H_L_in,0.45
algebraic,VV_junc2/q,1.0053220363214575e-16
algebraic,VV_junc3/q,1.0053220363214394e-16
algebraic,VV_junc4/q,8.40230010024574e-17
algebraic,VV_junc5/q,8.402300100244726e-17
algebraic,VV_junc6/q,8.402300100243842e-17
algebraic,VV_junc7/q,8.402300100247289e-17
algebraic,inlet/H_R_in,0.1655458718842374
algebraic,inlet/q,3.39325290453722e-14
algebraic,inlet/H_mean,0.4499999978382426
algebraic,inlet/hem_dep_u_rel,4.093512829499041
algebraic,inlet/mu,0.00409351282949904
algebraic,inlet/R,2412973338610606.5
algebraic,inlet/u,6649.683162758261
algebraic,inlet/u_mmHg,49.87686325406355
algebraic,inlet/v,1.360714350138046e-14
algebraic,inlet/v_mm3_s,1.360714350138046e-05
algebraic,inlet/w_v,1.0000000000000004
algebraic,inlet/v_pos,1.3607143501380467e-14
algebraic,inlet/v_neg,6.042785605844463e-30
algebraic,VV_junc1/H_mean,0.46857314409482415
algebraic,VV_junc1/u,6633.266325533732
algebraic,VV_junc1/u_mmHg,49.75372650825619
algebraic,inlet/v_d,1.3607143487114842e-14
algebraic,inlet/v_d_mm3_s,1.3607143487114841e-05
algebraic,inlet/w_v_d,1.0000000000000004
algebraic,inlet/H_up,0.4500000000000002
algebraic,inlet/v_d_pos,1.3607143487114848e-14
algebraic,inlet/v_d_neg,6.042785599509256e-30
algebraic,inlet/H_L_out,0.45
algebraic,inlet/s_v_d,0.9999999999999999
algebraic,inlet/H_R_out,0.449999998582979
algebraic,inlet/H_down_target,0.4499999976220669
algebraic,inlet/H_volume_L,0.45
algebraic,VV_junc1/vj1,1.3607143487114842e-14
algebraic,inlet/H_volume_R,0.4499999985829792
algebraic,VV_junc1/w_in1,1.0000000000000004
algebraic,VV_junc1/w_out1,-4.440892098500626e-16
algebraic,VV_junc1/Qin1,1.3607143487114848e-14
algebraic,VV_junc1/Qout1,6.042785599509256e-30
algebraic,VV_junc1/bc1_is_in,1.0
algebraic,VV_junc1/bc1_is_out,0.0
algebraic,VV_junc1/u_d,6619.659181991181
algebraic,VV_junc1/u_d_mmHg,49.65166425639565
algebraic,VV_junc1/v,1.3607143542551058e-14
algebraic,VV_junc1/v_mm3_s,1.3607143542551057e-05
algebraic,PV1/R_constriction,0.0
algebraic,PV1/H_L_in,0.4623008448303724
algebraic,PV1/H_R_in,0.4499625595101894
algebraic,PV1/q,1.6966256750512347e-15
algebraic,PV1/H_mean,0.4500303138862982
algebraic,PV1/hem_dep_u_rel,4.093910628020248
algebraic,PV1/mu,0.004093910628020249
algebraic,PV1/R,120660391301086.81
algebraic,PV1/u,6619.24872115211
algebraic,PV1/u_mmHg,49.64858553841159
algebraic,PV1/v,6.803572152298635e-15
algebraic,PV1/v_mm3_s,6.803572152298634e-06
algebraic,VV_junc1/vj3,-6.803572152298635e-15
algebraic,VV_junc1/w_in3,-5.551115123125783e-16
algebraic,VV_junc1/w_out3,1.0000000000000004
algebraic,VV_junc1/Qin3,3.776741226590238e-30
algebraic,VV_junc1/Qout3,6.803572152298638e-15
algebraic,VV_junc1/bc3_is_in,0.0
algebraic,VV_junc1/bc3_is_out,1.0
algebraic,PV1/w_v,1.0000000000000004
algebraic,PV1/v_pos,6.803572152298638e-15
algebraic,PV1/v_neg,3.0213929812721906e-30
algebraic,PV2/R_constriction,0.0
algebraic,PV2/H_L_in,0.4623006273866477
algebraic,PV2/H_R_in,0.449962562316234
algebraic,PV2/q,1.6966256750512347e-15
algebraic,PV2/H_mean,0.45003031251764647
algebraic,PV2/hem_dep_u_rel,4.093910610060111
algebraic,PV2/mu,0.004093910610060111
algebraic,PV2/R,120660390771745.22
algebraic,PV2/u,6619.24872115035
algebraic,PV2/v,6.803572211316828e-15
algebraic,PV2/u_mmHg,49.64858553839839
algebraic,VV_junc1/vj4,-6.803572211316828e-15
algebraic,PV2/v_mm3_s,6.803572211316827e-06
algebraic,VV_junc1/w_in4,-5.551115123125783e-16
algebraic,VV_junc1/w_out4,1.0000000000000004
algebraic,VV_junc1/Qin4,3.7767412593519165e-30
algebraic,VV_junc1/Qin_tot,1.3607143487114855e-14
algebraic,VV_junc1/Qout4,6.803572211316831e-15
algebraic,VV_junc1/Qout_tot,1.3607144363615475e-14
algebraic,VV_junc1/bc4_is_in,0.0
algebraic,VV_junc1/bc4_is_out,1.0
algebraic,VV_junc1/n_out,2.0
algebraic,VV_junc1/n_in,1.0
algebraic,VV_junc1/junction_type,1.0
algebraic,VV_junc1/is_split,1.0
algebraic,VV_junc1/is_merge,0.0
algebraic,VV_junc1/feed1,1.0
algebraic,VV_junc1/feed2,0.0
algebraic,VV_junc1/feed3,0.0
algebraic,VV_junc1/feed4,0.0
algebraic,VV_junc1/alpha1,0.0
algebraic,VV_junc1/alpha2,0.0
algebraic,VV_junc1/alpha3,0.0
algebraic,VV_junc1/alpha4,1.0
algebraic,VV_junc1/Qout1_rem,6.042785599509256e-30
algebraic,VV_junc1/Qout2_rem,-0.0
algebraic,VV_junc1/Qout3_rem,6.803572152298638e-15
algebraic,VV_junc1/Qout4_rem,0.0
algebraic,VV_junc1/beta1,0.0
algebraic,VV_junc1/beta2,0.0
algebraic,VV_junc1/beta3,1.0
algebraic,VV_junc1/beta4,0.0
algebraic,VV_junc1/D_F,1.2e-05
algebraic,VV_junc1/D_alpha,1.2e-05
algebraic,VV_junc1/D_beta,1.2e-05
algebraic,VV_junc1/v_alpha,6.803572211316831e-15
algebraic,VV_junc1/v_beta,6.803572152298638e-15
algebraic,VV_junc1/FQB_alpha,0.5000000021686473
algebraic,VV_junc1/B,1.3091132878515106
algebraic,VV_junc1/A,-0.0
algebraic,VV_junc1/X_0,0.03333333333333333
algebraic,VV_junc1/y_raw,0.5000000023235507
algebraic,VV_junc1/y,0.5000000023235507
