category,variable,value
state,VV_junc9/q_C,2.7245202333364206e-18
state,VV_junc9/q_C_d,2.7235793247383065e-18
state,PV17/H_link_R,0.45006327504933286
state,PV17/H_link_L,0.46285368304473185
state,PV17/H_down,0.4499372963629793
state,PV17/RBC_volume,4.2948822702725344e-16
state,PV17/q_C,1.6345572435122894e-19
state,PV18/H_link_R,0.45006328177627497
state,PV18/H_link_L,0.4628470324580802
state,PV18/H_down,0.4499375571224463
state,PV18/RBC_volume,4.294882235972755e-16
state,PV18/q_C,1.6345572435126755e-19
state,V17/H_link_R,0.45
state,V17/H_link_L,0.45012796566100355
state,V17/H_down,0.4499937282662242
state,V17/RBC_volume,2.262438031891385e-16
state,V17/q_C,1.0896609364317935e-19
state,V18/H_link_R,0.45
state,V18/H_link_L,0.45012801700431265
state,V18/H_down,0.44999372760738465
state,V18/RBC_volume,2.262438032143333e-16
state,V18/q_C,1.0896609364323063e-19
state,VV_junc10/RBC_volume,3.0799644453691635e-17
state,VV_junc10/q_C,2.7245202332330948e-18
state,VV_junc10/q_C_d,2.7235793246275567e-18
state,PV19/H_link_R,0.4500632690800887
state,PV19/H_link_L,0.4628475795207647
state,PV19/H_down,0.44993748468881567
state,PV19/RBC_volume,4.294882250781315e-16
state,PV19/q_C,1.6345572433249188e-19
state,PV20/H_link_R,0.4500632687026557
state,PV20/H_link_L,0.46284797121600707
state,PV20/H_down,0.4499374695218006
state,PV20/RBC_volume,4.294882254322511e-16
state,PV20/q_C,1.6345572433248605e-19
state,V19/H_link_R,0.45
state,V19/H_link_L,0.45012797857959624
state,V19/H_down,0.4499937289278767
state,V19/RBC_volume,2.2624380327995704e-16
state,V19/q_C,1.089660936387036e-19
state,V20/H_link_R,0.45
state,V20/H_link_L,0.4501279756312486
state,V20/H_down,0.44999372890541517
state,V20/RBC_volume,2.262438031950737e-16
state,V20/q_C,1.0896609363869615e-19
state,VV_junc11/RBC_volume,3.079964245681227e-17
state,VV_junc11/q_C,2.724520233210651e-18
state,VV_junc11/q_C_d,2.7235793246021382e-18
state,PV21/H_link_R,0.45006326459519846
state,PV21/H_link_L,0.4628543237231626
state,PV21/H_down,0.44993721178475016
state,PV21/RBC_volume,4.294882284172175e-16
state,PV21/q_C,1.6345572432718423e-19
state,PV22/H_link_R,0.45006326825842824
state,PV22/H_link_L,0.4628480952425546
state,PV22/H_down,0.44993746316921307
state,PV22/RBC_volume,4.2948822549168184e-16
state,PV22/q_C,1.6345572432721724e-19
state,V21/H_link_R,0.45
state,V21/H_link_L,0.4501279309359734
state,V21/H_down,0.4499937292753653
state,V21/RBC_volume,2.2624380313427445e-16
state,V21/q_C,1.089660936375984e-19
state,V22/H_link_R,0.45
state,V22/H_link_L,0.4501279737512424
state,V22/H_down,0.449993728949924
state,V22/RBC_volume,2.2624380319521455e-16
state,V22/q_C,1.0896609363764324e-19
state,VV_junc12/RBC_volume,3.079952786673215e-17
state,VV_junc12/q_C,2.7245202334973805e-18
state,VV_junc12/q_C_d,2.7235793249120493e-18
state,PV23/H_link_R,0.4500632030711476
state,PV23/H_link_L,0.462833251565287
state,PV23/H_down,0.449938297434662
state,PV23/RBC_volume,4.2948821376793414e-16
state,PV23/q_C,1.6345572438199803e-19
state,PV24/H_link_R,0.45006336189204754
state,PV24/H_link_L,0.4627112119894882
state,PV24/H_down,0.44994300352769184
state,PV24/RBC_volume,4.294881490522699e-16
state,PV24/q_C,1.6345572438270814e-19
state,V23/H_link_R,0.45
state,V23/H_link_L,0.45012793363577397
state,V23/H_down,0.44999373542388316
state,V23/RBC_volume,2.262438030997255e-16
state,V23/q_C,1.0896609365108777e-19
state,V24/H_link_R,0.45
state,V24/H_link_L,0.45012894732720954
state,V24/H_down,0.44999371960140616
state,V24/RBC_volume,2.2624380331538183e-16
state,V24/q_C,1.0896609365204176e-19
state,VV_junc13/RBC_volume,3.079966995874873e-17
state,VV_junc13/q_C,2.7245202335785616e-18
state,VV_junc13/q_C_d,2.7235793250098726e-18
state,PV25/H_link_R,0.45006330504814723
state,PV25/H_link_L,0.4628468160395157
state,PV25/H_down,0.4499375047151839
state,PV25/RBC_volume,4.2948822342840915e-16
state,PV25/q_C,1.6345572439737203e-19
state,PV26/H_link_R,0.45006328703764653
state,PV26/H_link_L,0.462859258141861
state,PV26/H_down,0.44993702938908775
state,PV26/RBC_volume,4.2948823060535335e-16
state,PV26/q_C,1.6345572439729336e-19
state,V25/H_link_R,0.45
state,V25/H_link_L,0.4501280631209765
state,V25/H_down,0.4499937252949429
state,V25/RBC_volume,2.262438032505646e-16
state,V25/q_C,1.089660936544039e-19
state,V26/H_link_R,0.45
state,V26/H_link_L,0.4501279556931096
state,V26/H_down,0.44999372708855917
state,V26/RBC_volume,2.2624380322556434e-16
state,V26/q_C,1.089660936542981e-19
state,VV_junc14/RBC_volume,3.0799647933588804e-17
state,VV_junc14/q_C,2.724520233121751e-18
state,VV_junc14/q_C_d,2.723579324506867e-18
state,PV27/H_link_R,0.4500632856119152
state,PV27/H_link_L,0.4628471319330997
state,PV27/H_down,0.44993756913791516
state,PV27/RBC_volume,4.294882232344643e-16
state,PV27/q_C,1.6345572431106926e-19
state,PV28/H_link_R,0.4500632867664229
state,PV28/H_link_L,0.4628460375145098
state,PV28/H_down,0.44993761265265925
state,PV28/RBC_volume,4.2948822253155604e-16
state,PV28/q_C,1.6345572431107568e-19
state,V27/H_link_R,0.45
state,V27/H_link_L,0.4501280271958931
state,V27/H_down,0.4499937272649098
state,V27/RBC_volume,2.2624380327338815e-16
state,V27/q_C,1.08966093633866e-19
state,V28/H_link_R,0.45
state,V28/H_link_L,0.4501280358905748
state,V28/H_down,0.44999372711193186
state,V28/RBC_volume,2.2624380322184427e-16
state,V28/q_C,1.089660936338753e-19
state,VV_junc15/RBC_volume,3.079964194242968e-17
state,VV_junc15/q_C,2.724520233144003e-18
state,VV_junc15/q_C_d,2.723579324532595e-18
state,PV29/H_link_R,0.4500632867597379
state,PV29/H_link_L,0.4628460286147621
state,PV29/H_down,0.44993761237004576
state,PV29/RBC_volume,4.2948822285665533e-16
state,PV29/q_C,1.634557243162621e-19
state,PV30/H_link_R,0.45006328564400105
state,PV30/H_link_L,0.46284710181902206
state,PV30/H_down,0.44993756990535283
state,PV30/RBC_volume,4.2948822316459907e-16
state,PV30/q_C,1.6345572431625554e-19
state,V29/H_link_R,0.45
state,V29/H_link_L,0.4501280357966516
state,V29/H_down,0.44999372722373376
state,V29/RBC_volume,2.262438033772993e-16
state,V29/q_C,1.089660936349204e-19
state,V30/H_link_R,0.45
state,V30/H_link_L,0.4501280273692307
state,V30/H_down,0.4499937272240356
state,V30/RBC_volume,2.262438032204168e-16
state,V30/q_C,1.089660936349123e-19
constant,global/H_global_L,0.45
constant,global/H_global_R,0.45
constant,inlet/H_R_out_LHS,0.45
constant,global/gamma_mirror,0.1
constant,global/tau_H_down,0.001
constant,global/tau_H_mean,0.001
constant,global/v_eps,1e-30
constant,global/q_C_init,0.0
constant,inlet/r,6e-06
constant,global/mu_plasma,0.001
constant,inlet/u_in,6666.1
constant,global/u_ext,133.0
constant,global/tau_link,0.001
constant,global/v_scale,1e-50
constant,global/one_mm3,1e-09
constant,global/div_0,1e-25
constant,global/div_0y,1e-08
constant,global/v_threshold,1e-18
constant,global/k,1000.0
constant,VV_junc1/r,6e-06
constant,VV_junc1/vbc2,0.0
constant,VV_junc1/H_to2,0.0
constant,VV_junc1/r_bc2,0.0
constant,VV_junc1/C_conn2,8.51e-22
constant,global/R_VV_junc,1000000000000000.0
constant,global/R_constriction_base,0.0
constant,PV1/R_constriction_final,0.0
constant,global/tau_sig,1.0
constant,global/t0,500.0
constant,PV1/r,6e-06
constant,PV2/R_constriction_final,0.0
constant,PV2/r,6e-06
constant,V1/r,5.5e-06
constant,V2/r,5.5e-06
constant,VV_junc2/r,5.5e-06
constant,VV_junc2/vbc2,0.0
constant,VV_junc2/H_to2,0.0
constant,VV_junc2/r_bc2,0.0
constant,VV_junc2/C_conn2,8.51e-22
constant,PV3/R_constriction_final,0.0
constant,PV3/r,5.5e-06
constant,PV4/R_constriction_final,0.0
constant,PV4/r,5.5e-06
constant,V3/r,5e-06
constant,V4/r,5e-06
constant,VV_junc3/r,5.5e-06
constant,VV_junc3/vbc2,0.0
constant,VV_junc3/H_to2,0.0
constant,VV_junc3/r_bc2,0.0
constant,VV_junc3/C_conn2,8.51e-22
constant,PV5/R_constriction_final,0.0
constant,PV5/r,5.5e-06
constant,PV6/R_constriction_final,0.0
constant,PV6/r,5.5e-06
constant,V5/r,5e-06
constant,V6/r,5e-06
constant,VV_junc4/r,5e-06
constant,VV_junc4/vbc2,0.0
constant,VV_junc4/H_to2,0.0
constant,VV_junc4/r_bc2,0.0
constant,VV_junc4/C_conn2,8.51e-22
constant,PV7/R_constriction_final,0.0
constant,PV7/r,5e-06
constant,PV8/R_constriction_final,0.0
constant,PV8/r,5e-06
constant,V7/r,4.5e-06
constant,V8/r,4.5e-06
constant,VV_junc5/r,5e-06
constant,VV_junc5/vbc2,0.0
constant,VV_junc5/H_to2,0.0
constant,VV_junc5/r_bc2,0.0
constant,VV_junc5/C_conn2,8.51e-22
constant,PV9/R_constriction_final,0.0
constant,PV9/r,5e-06
constant,PV10/R_constriction_final,0.0
constant,PV10/r,5e-06
constant,V9/r,4.5e-06
constant,V10/r,4.5e-06
constant,VV_junc6/r,5e-06
constant,VV_junc6/vbc2,0.0
constant,VV_junc6/H_to2,0.0
constant,VV_junc6/r_bc2,0.0
constant,VV_junc6/C_conn2,8.51e-22
constant,PV11/R_constriction_final,0.0
constant,PV11/r,5e-06
constant,PV12/R_constriction_final,0.0
constant,PV12/r,5e-06
constant,V11/r,4.5e-06
constant,V12/r,4.5e-06
constant,VV_junc7/r,5e-06
constant,VV_junc7/vbc2,0.0
constant,VV_junc7/H_to2,0.0
constant,VV_junc7/r_bc2,0.0
constant,VV_junc7/C_conn2,8.51e-22
constant,PV13/R_constriction_final,0.0
constant,PV13/r,5e-06
constant,PV14/R_constriction_final,0.0
constant,PV14/r,5e-06
constant,V13/r,4.5e-06
constant,V14/r,4.5e-06
constant,VV_junc8/r,4.5e-06
constant,VV_junc8/vbc2,0.0
constant,VV_junc8/H_to2,0.0
constant,VV_junc8/r_bc2,0.0
constant,VV_junc8/C_conn2,8.51e-22
constant,PV15/R_constriction_final,0.0
constant,PV15/r,4.5e-06
constant,PV16/R_constriction_final,0.0
constant,PV16/r,4.5e-06
constant,V15/H_L_out_RHS,0.45
constant,V15/r,4e-06
constant,V15/u_out,6532.778
constant,V16/H_L_out_RHS,0.45
constant,V16/r,4e-06
constant,V16/u_out,6532.778
constant,VV_junc9/r,4.5e-06
constant,VV_junc9/vbc2,0.0
constant,VV_junc9/H_to2,0.0
constant,VV_junc9/r_bc2,0.0
constant,VV_junc9/C_conn2,8.51e-22
constant,PV17/R_constriction_final,0.0
constant,PV17/r,4.5e-06
constant,PV18/R_constriction_final,0.0
constant,PV18/r,4.5e-06
constant,V17/H_L_out_RHS,0.45
constant,V17/r,4e-06
constant,V17/u_out,6532.778
constant,V18/H_L_out_RHS,0.45
constant,V18/r,4e-06
constant,V18/u_out,6532.778
constant,VV_junc10/r,4.5e-06
constant,VV_junc10/vbc2,0.0
constant,VV_junc10/H_to2,0.0
constant,VV_junc10/r_bc2,0.0
constant,VV_junc10/C_conn2,8.51e-22
constant,PV19/R_constriction_final,0.0
constant,PV19/r,4.5e-06
constant,PV20/R_constriction_final,0.0
constant,PV20/r,4.5e-06
constant,V19/H_L_out_RHS,0.45
constant,V19/r,4e-06
constant,V19/u_out,6532.778
constant,V20/H_L_out_RHS,0.45
constant,V20/r,4e-06
constant,V20/u_out,6532.778
constant,VV_junc11/r,4.5e-06
constant,VV_junc11/vbc2,0.0
constant,VV_junc11/H_to2,0.0
constant,VV_junc11/r_bc2,0.0
constant,VV_junc11/C_conn2,8.51e-22
constant,PV21/R_constriction_final,0.0
constant,PV21/r,4.5e-06
constant,PV22/R_constriction_final,0.0
constant,PV22/r,4.5e-06
constant,V21/H_L_out_RHS,0.45
constant,V21/r,4e-06
constant,V21/u_out,6532.778
constant,V22/H_L_out_RHS,0.45
constant,V22/r,4e-06
constant,V22/u_out,6532.778
constant,VV_junc12/r,4.5e-06
constant,VV_junc12/vbc2,0.0
constant,VV_junc12/H_to2,0.0
constant,VV_junc12/r_bc2,0.0
constant,VV_junc12/C_conn2,8.51e-22
constant,PV23/R_constriction_final,0.0
constant,PV23/r,4.5e-06
constant,PV24/R_constriction_final,0.0
constant,PV24/r,4.5e-06
constant,V23/H_L_out_RHS,0.45
constant,V23/r,4e-06
constant,V23/u_out,6532.778
constant,V24/H_L_out_RHS,0.45
constant,V24/r,4e-06
constant,V24/u_out,6532.778
constant,VV_junc13/r,4.5e-06
constant,VV_junc13/vbc2,0.0
constant,VV_junc13/H_to2,0.0
constant,VV_junc13/r_bc2,0.0
constant,VV_junc13/C_conn2,8.51e-22
constant,PV25/R_constriction_final,0.0
constant,PV25/r,4.5e-06
constant,PV26/R_constriction_final,0.0
constant,PV26/r,4.5e-06
constant,V25/H_L_out_RHS,0.45
constant,V25/r,4e-06
constant,V25/u_out,6532.778
constant,V26/H_L_out_RHS,0.45
constant,V26/r,4e-06
constant,V26/u_out,6532.778
constant,VV_junc14/r,4.5e-06
constant,VV_junc14/vbc2,0.0
constant,VV_junc14/H_to2,0.0
constant,VV_junc14/r_bc2,0.0
constant,VV_junc14/C_conn2,8.51e-22
constant,PV27/R_constriction_final,0.0
constant,PV27/r,4.5e-06
constant,PV28/R_constriction_final,0.0
constant,PV28/r,4.5e-06
constant,V27/H_L_out_RHS,0.45
constant,V27/r,4e-06
constant,V27/u_out,6532.778
constant,V28/H_L_out_RHS,0.45
constant,V28/r,4e-06
constant,V28/u_out,6532.778
constant,VV_junc15/r,4.5e-06
constant,VV_junc15/vbc2,0.0
constant,VV_junc15/H_to2,0.0
constant,VV_junc15/r_bc2,0.0
constant,VV_junc15/C_conn2,8.51e-22
constant,PV29/R_constriction_final,0.0
constant,PV29/r,4.5e-06
constant,PV30/R_constriction_final,0.0
constant,PV30/r,4.5e-06
constant,V29/H_L_out_RHS,0.45
constant,V29/r,4e-06
constant,V29/u_out,6532.778
constant,V30/H_L_out_RHS,0.45
constant,V30/r,4e-06
constant,V30/u_out,6532.778
constant,,1e-05
constant,inlet/q_us,3.392920065876973e-14
constant,inlet/C,5.107485693775874e-22
constant,VV_junc1/q_us,1.1309733552923245e-16
constant,PV1/q_us,1.696460032938487e-15
constant,inlet/Z,-1.1820960009520325
constant,PV2/q_us,1.696460032938487e-15
constant,V1/q_us,2.3758294442772788e-14
constant,V1/C,4.256238078146562e-22
constant,V2/q_us,2.3758294442772788e-14
constant,V2/C,4.256238078146562e-22
constant,VV_junc2/q_us,9.503317777109115e-17
constant,PV3/q_us,1.4254976665663674e-15
constant,PV4/q_us,1.4254976665663674e-15
constant,V3/q_us,1.570796326794895e-14
constant,V3/C,3.4049904625172497e-22
constant,V4/q_us,1.570796326794895e-14
constant,V4/C,3.4049904625172497e-22
constant,VV_junc3/q_us,9.503317777109115e-17
constant,PV5/q_us,1.4254976665663674e-15
constant,PV6/q_us,1.4254976665663674e-15
constant,V5/q_us,1.570796326794895e-14
constant,V5/C,3.4049904625172497e-22
constant,V6/q_us,1.570796326794895e-14
constant,V6/C,3.4049904625172497e-22
constant,VV_junc4/q_us,7.853981633974475e-17
constant,PV7/q_us,1.1780972450961715e-15
constant,PV8/q_us,1.1780972450961715e-15
constant,V7/q_us,9.542587685278987e-15
constant,V7/C,2.553742846887937e-22
constant,V8/q_us,9.542587685278987e-15
constant,V8/C,2.553742846887937e-22
constant,VV_junc5/q_us,7.853981633974475e-17
constant,PV9/q_us,1.1780972450961715e-15
constant,PV10/q_us,1.1780972450961715e-15
constant,V9/q_us,9.542587685278987e-15
constant,V9/C,2.553742846887937e-22
constant,V10/q_us,9.542587685278987e-15
constant,V10/C,2.553742846887937e-22
constant,VV_junc6/q_us,7.853981633974475e-17
constant,PV11/q_us,1.1780972450961715e-15
constant,PV12/q_us,1.1780972450961715e-15
constant,V11/q_us,9.542587685278987e-15
constant,V11/C,2.553742846887937e-22
constant,V12/q_us,9.542587685278987e-15
constant,V12/C,2.553742846887937e-22
constant,VV_junc7/q_us,7.853981633974475e-17
constant,PV13/q_us,1.1780972450961715e-15
constant,PV14/q_us,1.1780972450961715e-15
constant,V13/q_us,9.542587685278987e-15
constant,V13/C,2.553742846887937e-22
constant,V14/q_us,9.542587685278987e-15
constant,V14/C,2.553742846887937e-22
constant,VV_junc8/q_us,6.361725123519325e-17
constant,PV15/q_us,9.542587685278988e-16
constant,PV16/q_us,9.542587685278988e-16
constant,V15/q_us,5.026548245743665e-16
constant,V15/C,1.7024952312586247e-23
constant,V16/q_us,5.026548245743665e-16
constant,V16/C,1.7024952312586247e-23
constant,VV_junc9/q_us,6.361725123519325e-17
constant,PV17/q_us,9.542587685278988e-16
constant,PV18/q_us,9.542587685278988e-16
constant,V17/q_us,5.026548245743665e-16
constant,V17/C,1.7024952312586247e-23
constant,V18/q_us,5.026548245743665e-16
constant,V18/C,1.7024952312586247e-23
constant,VV_junc10/q_us,6.361725123519325e-17
constant,PV19/q_us,9.542587685278988e-16
constant,PV20/q_us,9.542587685278988e-16
constant,V19/q_us,5.026548245743665e-16
constant,V19/C,1.7024952312586247e-23
constant,V20/q_us,5.026548245743665e-16
constant,V20/C,1.7024952312586247e-23
constant,VV_junc11/q_us,6.361725123519325e-17
constant,PV21/q_us,9.542587685278988e-16
constant,PV22/q_us,9.542587685278988e-16
constant,V21/q_us,5.026548245743665e-16
constant,V21/C,1.7024952312586247e-23
constant,V22/q_us,5.026548245743665e-16
constant,V22/C,1.7024952312586247e-23
constant,VV_junc12/q_us,6.361725123519325e-17
constant,PV23/q_us,9.542587685278988e-16
constant,PV24/q_us,9.542587685278988e-16
constant,V23/q_us,5.026548245743665e-16
constant,V23/C,1.7024952312586247e-23
constant,V24/q_us,5.026548245743665e-16
constant,V24/C,1.7024952312586247e-23
constant,VV_junc13/q_us,6.361725123519325e-17
constant,PV25/q_us,9.542587685278988e-16
constant,PV26/q_us,9.542587685278988e-16
constant,V25/q_us,5.026548245743665e-16
constant,V25/C,1.7024952312586247e-23
constant,V26/q_us,5.026548245743665e-16
constant,V26/C,1.7024952312586247e-23
constant,VV_junc14/q_us,6.361725123519325e-17
constant,PV27/q_us,9.542587685278988e-16
constant,PV28/q_us,9.542587685278988e-16
constant,V27/q_us,5.026548245743665e-16
constant,V27/C,1.7024952312586247e-23
constant,V28/q_us,5.026548245743665e-16
constant,V28/C,1.7024952312586247e-23
constant,VV_junc15/q_us,6.361725123519325e-17
constant,PV29/q_us,9.542587685278988e-16
constant,PV30/q_us,9.542587685278988e-16
constant,V29/q_us,5.026548245743665e-16
constant,V29/C,1.7024952312586247e-23
constant,V30/q_us,5.026548245743665e-16
constant,V30/C,1.7024952312586247e-23
constant,inlet/RBC_volume_init,1.5268140296446382e-14
constant,VV_junc1/RBC_volume_init,5.08938009881546e-17
constant,VV_junc1/C_max12,8.51e-22
constant,PV1/RBC_volume_init,7.634070148223191e-16
constant,inlet/mu_45,3.5523629350190156
constant,PV2/RBC_volume_init,7.634070148223191e-16
constant,V1/RBC_volume_init,1.0691232499247755e-14
constant,V2/RBC_volume_init,1.0691232499247755e-14
constant,VV_junc2/RBC_volume_init,4.2764929996991017e-17
constant,VV_junc2/C_max12,8.51e-22
constant,PV3/RBC_volume_init,6.4147394995486535e-16
constant,PV4/RBC_volume_init,6.4147394995486535e-16
