time_s,H_VV_out_alpha,H_VV_out_beta
5.130000000000000000e+02,3.341773665788345382e-15,-0.000000000000000000e+00
5.131000000000000227e+02,3.341773665788834081e-15,-0.000000000000000000e+00
5.132000000000000455e+02,3.341773665776439499e-15,-0.000000000000000000e+00
5.133000000000000682e+02,3.341773665791685813e-15,-0.000000000000000000e+00
5.133999999999999773e+02,3.341773665793032793e-15,-0.000000000000000000e+00
5.135000000000000000e+02,3.341773665783784188e-15,-0.000000000000000000e+00
5.136000000000000227e+02,3.341773665789450970e-15,-0.000000000000000000e+00
5.137000000000000455e+02,3.341773665785983532e-15,-0.000000000000000000e+00
5.138000000000000682e+02,3.341773665795341789e-15,-0.000000000000000000e+00
5.138999999999999773e+02,3.341773665780905635e-15,-0.000000000000000000e+00
5.140000000000000000e+02,3.341773665791294538e-15,-0.000000000000000000e+00
5.141000000000000227e+02,3.341773665790465051e-15,-0.000000000000000000e+00
5.142000000000000455e+02,3.341773665788918489e-15,-0.000000000000000000e+00
5.143000000000000682e+02,3.341773665770723413e-15,-0.000000000000000000e+00
5.143999999999999773e+02,3.341773665807151826e-15,-0.000000000000000000e+00
5.145000000000000000e+02,3.341773665796252924e-15,-0.000000000000000000e+00
5.146000000000000227e+02,3.341773665782254981e-15,-0.000000000000000000e+00
5.147000000000000455e+02,3.341773665791697646e-15,-0.000000000000000000e+00
5.148000000000000682e+02,3.341773665792389872e-15,-0.000000000000000000e+00
5.148999999999999773e+02,3.341773665778585595e-15,-0.000000000000000000e+00
5.150000000000000000e+02,3.341773665781177397e-15,-0.000000000000000000e+00
5.151000000000000227e+02,3.341773665797996701e-15,-0.000000000000000000e+00
5.152000000000000455e+02,3.341773665785840748e-15,-0.000000000000000000e+00
5.153000000000000682e+02,3.341773665782946023e-15,-0.000000000000000000e+00
5.153999999999999773e+02,3.341773665794683879e-15,-0.000000000000000000e+00
5.155000000000000000e+02,3.341773665785322467e-15,-0.000000000000000000e+00
5.156000000000000227e+02,3.341773665780791644e-15,-0.000000000000000000e+00
5.157000000000000455e+02,3.341773665790618485e-15,-0.000000000000000000e+00
5.158000000000000682e+02,3.341773665788030232e-15,-0.000000000000000000e+00
5.158999999999999773e+02,3.341773665778695641e-15,-0.000000000000000000e+00
5.160000000000000000e+02,3.341773665791162010e-15,-0.000000000000000000e+00
5.161000000000000227e+02,3.341773665772553570e-15,-0.000000000000000000e+00
5.162000000000000455e+02,3.341773665745162741e-15,-0.000000000000000000e+00
5.163000000000000682e+02,3.341773665741451545e-15,-0.000000000000000000e+00
5.163999999999999773e+02,3.341773665741322961e-15,-0.000000000000000000e+00
5.165000000000000000e+02,3.341773665740810596e-15,-0.000000000000000000e+00
5.166000000000000227e+02,3.341773665740902893e-15,-0.000000000000000000e+00
5.167000000000000455e+02,3.341773665741136001e-15,-0.000000000000000000e+00
5.168000000000000682e+02,3.341773665741353727e-15,-0.000000000000000000e+00
5.168999999999999773e+02,3.341773665741739874e-15,-0.000000000000000000e+00
5.170000000000000000e+02,3.341773665742197413e-15,-0.000000000000000000e+00
5.171000000000000227e+02,3.341773665742640359e-15,-0.000000000000000000e+00
5.172000000000000455e+02,3.341773665743009940e-15,-0.000000000000000000e+00
5.173000000000000682e+02,3.341773665830362480e-15,-0.000000000000000000e+00
5.173999999999999773e+02,3.341773665745171025e-15,-0.000000000000000000e+00
5.175000000000000000e+02,3.341773665746295151e-15,-0.000000000000000000e+00
5.176000000000000227e+02,3.341773665746710881e-15,-0.000000000000000000e+00
5.177000000000000455e+02,3.341773665747799115e-15,-0.000000000000000000e+00
5.178000000000000682e+02,3.341773665759383143e-15,-0.000000000000000000e+00
5.178999999999999773e+02,3.341773665746922690e-15,-0.000000000000000000e+00
5.180000000000000000e+02,3.341773666051221840e-15,-0.000000000000000000e+00
5.181000000000000227e+02,3.341773665074728396e-15,-0.000000000000000000e+00
5.182000000000000455e+02,3.341773666099697343e-15,-0.000000000000000000e+00
5.183000000000000682e+02,3.341773665757692614e-15,-0.000000000000000000e+00
5.183999999999999773e+02,3.341773665759244697e-15,-0.000000000000000000e+00
5.185000000000000000e+02,3.341773665760928521e-15,-0.000000000000000000e+00
5.186000000000000227e+02,3.341773665762220281e-15,-0.000000000000000000e+00
5.187000000000000455e+02,3.341773665763306148e-15,-0.000000000000000000e+00
5.188000000000000682e+02,3.341773665764627884e-15,-0.000000000000000000e+00
5.188999999999999773e+02,3.341773665765428184e-15,-0.000000000000000000e+00
5.190000000000000000e+02,3.341773665766104632e-15,-0.000000000000000000e+00
5.191000000000000227e+02,3.341773665767027599e-15,-0.000000000000000000e+00
5.192000000000000455e+02,3.341773665767659477e-15,-0.000000000000000000e+00
5.193000000000000682e+02,3.341773665768059035e-15,-0.000000000000000000e+00
5.193999999999999773e+02,3.341773665768561539e-15,-0.000000000000000000e+00
5.195000000000000000e+02,3.341773665769209588e-15,-0.000000000000000000e+00
5.196000000000000227e+02,3.341773665770033948e-15,-0.000000000000000000e+00
5.197000000000000455e+02,3.341773665770444945e-15,-0.000000000000000000e+00
5.198000000000000682e+02,3.341773665770760095e-15,-0.000000000000000000e+00
5.198999999999999773e+02,3.341773665771300859e-15,-0.000000000000000000e+00
5.200000000000000000e+02,3.341773665771778908e-15,-0.000000000000000000e+00
5.201000000000000227e+02,3.341773665772206865e-15,-0.000000000000000000e+00
5.202000000000000455e+02,3.341773665772590252e-15,-0.000000000000000000e+00
5.203000000000000682e+02,3.341773665772914868e-15,-0.000000000000000000e+00
5.203999999999999773e+02,3.341773665774726093e-15,-0.000000000000000000e+00
5.205000000000000000e+02,3.341773665775116184e-15,-0.000000000000000000e+00
5.206000000000000227e+02,3.341773665776621726e-15,-0.000000000000000000e+00
5.207000000000000455e+02,3.341773665772927884e-15,-0.000000000000000000e+00
5.208000000000000682e+02,3.341773665770092324e-15,-0.000000000000000000e+00
5.208999999999999773e+02,3.341773665772615495e-15,-0.000000000000000000e+00
5.210000000000000000e+02,3.341773665782677416e-15,-0.000000000000000000e+00
5.211000000000000227e+02,3.341773665766508134e-15,-0.000000000000000000e+00
5.212000000000000455e+02,3.341773665780454012e-15,-0.000000000000000000e+00
5.213000000000000682e+02,3.341773665781178975e-15,-0.000000000000000000e+00
5.213999999999999773e+02,3.341773665795811950e-15,-0.000000000000000000e+00
5.215000000000000000e+02,3.341773665781005031e-15,-0.000000000000000000e+00
5.216000000000000227e+02,3.341773665785894391e-15,-0.000000000000000000e+00
5.217000000000000455e+02,3.341773665765007326e-15,-0.000000000000000000e+00
5.218000000000000682e+02,3.341773665775190337e-15,-0.000000000000000000e+00
5.218999999999999773e+02,3.341773665775265674e-15,-0.000000000000000000e+00
5.220000000000000000e+02,3.341773665779206823e-15,-0.000000000000000000e+00
5.221000000000000227e+02,3.341773665783416184e-15,-0.000000000000000000e+00
5.222000000000000455e+02,3.341773665783069875e-15,-0.000000000000000000e+00
5.223000000000000682e+02,3.341773665778792276e-15,-0.000000000000000000e+00
5.223999999999999773e+02,3.341773665782049089e-15,-0.000000000000000000e+00
5.225000000000000000e+02,3.341773665779555894e-15,-0.000000000000000000e+00
5.226000000000000227e+02,3.341773665784583699e-15,-0.000000000000000000e+00
5.227000000000000455e+02,3.341773665783566462e-15,-0.000000000000000000e+00
5.228000000000000682e+02,3.341773665777417292e-15,-0.000000000000000000e+00
5.228999999999999773e+02,3.341773665804945382e-15,-0.000000000000000000e+00
5.230000000000000000e+02,3.341773665896198839e-15,-0.000000000000000000e+00
5.231000000000000227e+02,3.341773665629023089e-15,-0.000000000000000000e+00
5.232000000000000455e+02,3.341773665973407417e-15,-0.000000000000000000e+00
5.233000000000000682e+02,3.341773665656475843e-15,-0.000000000000000000e+00
5.233999999999999773e+02,3.341773665836925803e-15,-0.000000000000000000e+00
5.235000000000000000e+02,3.341773665854039746e-15,-0.000000000000000000e+00
5.236000000000000227e+02,3.341773665739040786e-15,-0.000000000000000000e+00
5.237000000000000455e+02,3.341773665755023897e-15,-0.000000000000000000e+00
5.238000000000000682e+02,3.341773665793570796e-15,-0.000000000000000000e+00
5.238999999999999773e+02,3.341773665792734998e-15,-0.000000000000000000e+00
5.240000000000000000e+02,3.341773665793218965e-15,-0.000000000000000000e+00
5.241000000000000227e+02,3.341773665793070264e-15,-0.000000000000000000e+00
5.242000000000000455e+02,3.341773665793151122e-15,-0.000000000000000000e+00
5.243000000000000682e+02,3.341773665793401980e-15,-0.000000000000000000e+00
5.243999999999999773e+02,3.341773665793783789e-15,-0.000000000000000000e+00
5.245000000000000000e+02,3.341773665793654810e-15,-0.000000000000000000e+00
5.246000000000000227e+02,3.341773665794202280e-15,-0.000000000000000000e+00
5.247000000000000455e+02,3.341773665794202280e-15,-0.000000000000000000e+00
5.248000000000000682e+02,3.341773665794257894e-15,-0.000000000000000000e+00
5.248999999999999773e+02,3.341773665794640492e-15,-0.000000000000000000e+00
5.250000000000000000e+02,3.341773665794444854e-15,-0.000000000000000000e+00
5.251000000000000227e+02,3.341773665794866895e-15,-0.000000000000000000e+00
5.252000000000000455e+02,3.341773665794658241e-15,-0.000000000000000000e+00
5.253000000000000682e+02,3.341773665794752510e-15,-0.000000000000000000e+00
5.253999999999999773e+02,3.341773665789435193e-15,-0.000000000000000000e+00
5.255000000000000000e+02,3.341773665804195570e-15,-0.000000000000000000e+00
5.256000000000000227e+02,3.341773665795819445e-15,-0.000000000000000000e+00
5.257000000000000455e+02,3.341773665795263298e-15,-0.000000000000000000e+00
5.258000000000000682e+02,3.341773667858084866e-15,-0.000000000000000000e+00
5.258999999999999773e+02,3.341773665822223408e-15,-0.000000000000000000e+00
5.260000000000000000e+02,3.341773665806882430e-15,-0.000000000000000000e+00
5.261000000000000227e+02,3.341773665799308576e-15,-0.000000000000000000e+00
5.262000000000000455e+02,3.341773665798192733e-15,-0.000000000000000000e+00
5.263000000000000682e+02,3.341773665797788441e-15,-0.000000000000000000e+00
5.263999999999999773e+02,3.341773665797747026e-15,-0.000000000000000000e+00
5.265000000000000000e+02,3.341773665798067698e-15,-0.000000000000000000e+00
5.266000000000000227e+02,3.341773665798126863e-15,-0.000000000000000000e+00
5.267000000000000455e+02,3.341773665798208904e-15,-0.000000000000000000e+00
5.268000000000000682e+02,3.341773665798313823e-15,-0.000000000000000000e+00
5.268999999999999773e+02,3.341773665798425447e-15,-0.000000000000000000e+00
5.270000000000000000e+02,3.341773665798252686e-15,-0.000000000000000000e+00
5.271000000000000227e+02,3.341773665798675515e-15,-0.000000000000000000e+00
5.272000000000000455e+02,3.341773665798201016e-15,-0.000000000000000000e+00
5.273000000000000682e+02,3.341773665798317373e-15,-0.000000000000000000e+00
5.273999999999999773e+02,3.341773665798730341e-15,-0.000000000000000000e+00
5.275000000000000000e+02,3.341773665798841571e-15,-0.000000000000000000e+00
5.276000000000000227e+02,3.341773665798645144e-15,-0.000000000000000000e+00
5.277000000000000455e+02,3.341773665798733102e-15,-0.000000000000000000e+00
5.278000000000000682e+02,3.341773665798816722e-15,-0.000000000000000000e+00
5.278999999999999773e+02,3.341773665798892847e-15,-0.000000000000000000e+00
5.280000000000000000e+02,3.341773665798666049e-15,-0.000000000000000000e+00
5.281000000000000227e+02,3.341773665798729947e-15,-0.000000000000000000e+00
5.282000000000000455e+02,3.341773665799083356e-15,-0.000000000000000000e+00
5.283000000000000682e+02,3.341773665799124377e-15,-0.000000000000000000e+00
5.283999999999999773e+02,3.341773665798861687e-15,-0.000000000000000000e+00
5.285000000000000000e+02,3.341773665799197347e-15,-0.000000000000000000e+00
5.286000000000000227e+02,3.341773665799216674e-15,-0.000000000000000000e+00
5.287000000000000455e+02,3.341773665799524724e-15,-0.000000000000000000e+00
5.288000000000000682e+02,3.341773665799513680e-15,-0.000000000000000000e+00
5.288999999999999773e+02,3.341773665799498297e-15,-0.000000000000000000e+00
5.290000000000000000e+02,3.341773665799471082e-15,-0.000000000000000000e+00
5.291000000000000227e+02,3.341773665799423356e-15,-0.000000000000000000e+00
5.292000000000000455e+02,3.341773665799668691e-15,-0.000000000000000000e+00
5.293000000000000682e+02,3.341773665799906927e-15,-0.000000000000000000e+00
5.293999999999999773e+02,3.341773665799556673e-15,-0.000000000000000000e+00
5.295000000000000000e+02,3.341773665799502636e-15,-0.000000000000000000e+00
5.296000000000000227e+02,3.341773665800037089e-15,-0.000000000000000000e+00
5.297000000000000455e+02,3.341773665799950315e-15,-0.000000000000000000e+00
5.298000000000000682e+02,3.341773665799866301e-15,-0.000000000000000000e+00
5.298999999999999773e+02,3.341773665800075744e-15,-0.000000000000000000e+00
5.300000000000000000e+02,3.341773665799973192e-15,-0.000000000000000000e+00
5.301000000000000227e+02,3.341773665800155418e-15,-0.000000000000000000e+00
5.302000000000000455e+02,3.341773665799725489e-15,-0.000000000000000000e+00
5.303000000000000682e+02,3.341773665800173562e-15,-0.000000000000000000e+00
5.303999999999999773e+02,3.341773665376923260e-15,-0.000000000000000000e+00
5.305000000000000000e+02,3.341773665905277445e-15,-0.000000000000000000e+00
5.306000000000000227e+02,3.341773665843554996e-15,-0.000000000000000000e+00
5.307000000000000455e+02,3.341773665841455837e-15,-0.000000000000000000e+00
5.308000000000000682e+02,3.341773665810958474e-15,-0.000000000000000000e+00
5.308999999999999773e+02,3.341773665789889577e-15,-0.000000000000000000e+00
5.310000000000000000e+02,3.341773665799349597e-15,-0.000000000000000000e+00
5.311000000000000227e+02,3.341773665801965460e-15,-0.000000000000000000e+00
5.312000000000000455e+02,3.341773665803813761e-15,-0.000000000000000000e+00
5.313000000000000682e+02,3.341773665804480348e-15,-0.000000000000000000e+00
5.313999999999999773e+02,3.341773665804869651e-15,-0.000000000000000000e+00
5.315000000000000000e+02,3.341773665805824962e-15,-0.000000000000000000e+00
5.316000000000000227e+02,3.341773665807223218e-15,-0.000000000000000000e+00
5.317000000000000455e+02,3.341773665806533753e-15,-0.000000000000000000e+00
5.318000000000000682e+02,3.341773665806591735e-15,-0.000000000000000000e+00
5.318999999999999773e+02,3.341773666290536995e-15,-0.000000000000000000e+00
5.320000000000000000e+02,3.341773669121406163e-15,-0.000000000000000000e+00
5.321000000000000227e+02,3.341773665817038620e-15,-0.000000000000000000e+00
5.322000000000000455e+02,3.341773665814227119e-15,-0.000000000000000000e+00
5.323000000000000682e+02,3.341773665813924986e-15,-0.000000000000000000e+00
5.323999999999999773e+02,3.341773665813443780e-15,-0.000000000000000000e+00
5.325000000000000000e+02,3.341773665813169651e-15,-0.000000000000000000e+00
5.326000000000000227e+02,3.341773665814341110e-15,-0.000000000000000000e+00
5.327000000000000455e+02,3.341773665811552092e-15,-0.000000000000000000e+00
5.328000000000000682e+02,3.341773665812428122e-15,-0.000000000000000000e+00
5.328999999999999773e+02,3.341773665811549725e-15,-0.000000000000000000e+00
5.330000000000000000e+02,3.341773665809590195e-15,-0.000000000000000000e+00
5.331000000000000227e+02,3.341773665811687382e-15,-0.000000000000000000e+00
5.332000000000000455e+02,3.341773665809491193e-15,-0.000000000000000000e+00
5.333000000000000682e+02,3.341773665811119007e-15,-0.000000000000000000e+00
5.333999999999999773e+02,3.341773665809948732e-15,-0.000000000000000000e+00
5.335000000000000000e+02,3.341773665810080866e-15,-0.000000000000000000e+00
5.336000000000000227e+02,3.341773665808575720e-15,-0.000000000000000000e+00
5.337000000000000455e+02,3.341773665807945025e-15,-0.000000000000000000e+00
5.338000000000000682e+02,3.341773665807355352e-15,-0.000000000000000000e+00
5.338999999999999773e+02,3.341773665806756212e-15,-0.000000000000000000e+00
5.340000000000000000e+02,3.341773665806181527e-15,-0.000000000000000000e+00
5.341000000000000227e+02,3.341773665805917653e-15,-0.000000000000000000e+00
5.342000000000000455e+02,3.341773665805428165e-15,-0.000000000000000000e+00
5.343000000000000682e+02,3.341773665805838767e-15,-0.000000000000000000e+00
5.343999999999999773e+02,3.341773665805118142e-15,-0.000000000000000000e+00
5.345000000000000000e+02,3.341773665805273154e-15,-0.000000000000000000e+00
5.346000000000000227e+02,3.341773665804920533e-15,-0.000000000000000000e+00
5.347000000000000455e+02,3.341773665804578167e-15,-0.000000000000000000e+00
5.348000000000000682e+02,3.341773665804298910e-15,-0.000000000000000000e+00
5.348999999999999773e+02,3.341773665803714364e-15,-0.000000000000000000e+00
5.350000000000000000e+02,3.341773665803788123e-15,-0.000000000000000000e+00
5.351000000000000227e+02,3.341773665803249331e-15,-0.000000000000000000e+00
5.352000000000000455e+02,3.341773665803393298e-15,-0.000000000000000000e+00
5.353000000000000682e+02,3.341773665802972046e-15,-0.000000000000000000e+00
5.353999999999999773e+02,3.341773665802920376e-15,-0.000000000000000000e+00
5.355000000000000000e+02,3.341773665802549217e-15,-0.000000000000000000e+00
5.356000000000000227e+02,3.341773665803131791e-15,-0.000000000000000000e+00
5.357000000000000455e+02,3.341773665803130607e-15,-0.000000000000000000e+00
5.358000000000000682e+02,3.341773665801173443e-15,-0.000000000000000000e+00
5.358999999999999773e+02,3.341773665801813604e-15,-0.000000000000000000e+00
5.360000000000000000e+02,3.341773665805606053e-15,-0.000000000000000000e+00
5.361000000000000227e+02,3.341773666858628865e-15,-0.000000000000000000e+00
5.362000000000000455e+02,3.341773667652986553e-15,-0.000000000000000000e+00
5.363000000000000682e+02,3.341773664497437619e-15,-0.000000000000000000e+00
5.363999999999999773e+02,3.341773661273367438e-15,-0.000000000000000000e+00
5.365000000000000000e+02,3.341773651300990588e-15,-0.000000000000000000e+00
5.366000000000000227e+02,3.341773683893248654e-15,-0.000000000000000000e+00
5.367000000000000455e+02,3.341773896809887475e-15,-0.000000000000000000e+00
5.368000000000000682e+02,3.341773654001659841e-15,-0.000000000000000000e+00
5.368999999999999773e+02,3.341773399085513829e-15,-0.000000000000000000e+00
5.370000000000000000e+02,3.341773613064264324e-15,-0.000000000000000000e+00
5.371000000000000227e+02,3.341773659442802692e-15,-0.000000000000000000e+00
5.372000000000000455e+02,3.341773659125076735e-15,-0.000000000000000000e+00
5.373000000000000682e+02,3.341773658898977366e-15,-0.000000000000000000e+00
5.373999999999999773e+02,3.341773658750986272e-15,-0.000000000000000000e+00
5.375000000000000000e+02,3.341773658664527116e-15,-0.000000000000000000e+00
5.376000000000000227e+02,3.341773658627602115e-15,-0.000000000000000000e+00
5.377000000000000455e+02,3.341773658629480787e-15,-0.000000000000000000e+00
5.378000000000000682e+02,3.341773658663140299e-15,-0.000000000000000000e+00
5.378999999999999773e+02,3.341773658730182826e-15,-0.000000000000000000e+00
5.380000000000000000e+02,3.341773658801719100e-15,-0.000000000000000000e+00
5.381000000000000227e+02,3.341773658878316310e-15,-0.000000000000000000e+00
5.382000000000000455e+02,3.341773658977013854e-15,-0.000000000000000000e+00
5.383000000000000682e+02,3.341773659096493938e-15,-0.000000000000000000e+00
5.383999999999999773e+02,3.341773659211839996e-15,-0.000000000000000000e+00
5.385000000000000000e+02,3.341773659329059204e-15,-0.000000000000000000e+00
5.386000000000000227e+02,3.341773659455935254e-15,-0.000000000000000000e+00
5.387000000000000455e+02,3.341773659575620441e-15,-0.000000000000000000e+00
5.388000000000000682e+02,3.341773659706769356e-15,-0.000000000000000000e+00
5.388999999999999773e+02,3.341773659830215832e-15,-0.000000000000000000e+00
5.390000000000000000e+02,3.341773659955925551e-15,-0.000000000000000000e+00
5.391000000000000227e+02,3.341773660080074902e-15,-0.000000000000000000e+00
5.392000000000000455e+02,3.341773660203035440e-15,-0.000000000000000000e+00
5.393000000000000682e+02,3.341773660324534614e-15,-0.000000000000000000e+00
5.393999999999999773e+02,3.341773660444442654e-15,-0.000000000000000000e+00
5.395000000000000000e+02,3.341773660560983048e-15,-0.000000000000000000e+00
5.396000000000000227e+02,3.341773660680136544e-15,-0.000000000000000000e+00
5.397000000000000455e+02,3.341773660789630043e-15,-0.000000000000000000e+00
5.398000000000000682e+02,3.341773660901559939e-15,-0.000000000000000000e+00
5.398999999999999773e+02,3.341773661061493204e-15,-0.000000000000000000e+00
5.400000000000000000e+02,3.341773661159349033e-15,-0.000000000000000000e+00
5.401000000000000227e+02,3.341773661311124294e-15,-0.000000000000000000e+00
5.402000000000000455e+02,3.341773661322834145e-15,-0.000000000000000000e+00
5.403000000000000682e+02,3.341773661420071901e-15,-0.000000000000000000e+00
5.403999999999999773e+02,3.341773661524795158e-15,-0.000000000000000000e+00
5.405000000000000000e+02,3.341773661620706050e-15,-0.000000000000000000e+00
5.406000000000000227e+02,3.341773661713496209e-15,-0.000000000000000000e+00
5.407000000000000455e+02,3.341773661804672752e-15,-0.000000000000000000e+00
5.408000000000000682e+02,3.341773661893668095e-15,-0.000000000000000000e+00
5.408999999999999773e+02,3.341773661951934545e-15,-0.000000000000000000e+00
5.410000000000000000e+02,3.341773662053088996e-15,-0.000000000000000000e+00
5.411000000000000227e+02,3.341773662149983992e-15,-0.000000000000000000e+00
5.412000000000000455e+02,3.341773662230293187e-15,-0.000000000000000000e+00
5.413000000000000682e+02,3.341773662310018231e-15,-0.000000000000000000e+00
5.413999999999999773e+02,3.341773662388057085e-15,-0.000000000000000000e+00
5.415000000000000000e+02,3.341773662463247757e-15,-0.000000000000000000e+00
5.416000000000000227e+02,3.341773662537470102e-15,-0.000000000000000000e+00
5.417000000000000455e+02,3.341773662609568439e-15,-0.000000000000000000e+00
5.418000000000000682e+02,3.341773662680199100e-15,-0.000000000000000000e+00
5.418999999999999773e+02,3.341773662749102944e-15,-0.000000000000000000e+00
5.420000000000000000e+02,3.341773662816335982e-15,-0.000000000000000000e+00
5.421000000000000227e+02,3.341773662882274498e-15,-0.000000000000000000e+00
5.422000000000000455e+02,3.341773662946337103e-15,-0.000000000000000000e+00
5.423000000000000682e+02,3.341773663009173424e-15,-0.000000000000000000e+00
5.423999999999999773e+02,3.341773663070843415e-15,-0.000000000000000000e+00
5.425000000000000000e+02,3.341773663130181137e-15,-0.000000000000000000e+00
5.426000000000000227e+02,3.341773663189324800e-15,-0.000000000000000000e+00
5.427000000000000455e+02,3.341773663246219421e-15,-0.000000000000000000e+00
5.428000000000000682e+02,3.341773663302114555e-15,-0.000000000000000000e+00
5.428999999999999773e+02,3.341773663356744750e-15,-0.000000000000000000e+00
5.430000000000000000e+02,3.341773663410154578e-15,-0.000000000000000000e+00
5.431000000000000227e+02,3.341773663461792230e-15,-0.000000000000000000e+00
5.432000000000000455e+02,3.341773663513482735e-15,-0.000000000000000000e+00
5.433000000000000682e+02,3.341773663563171900e-15,-0.000000000000000000e+00
5.433999999999999773e+02,3.341773663611786242e-15,-0.000000000000000000e+00
5.435000000000000000e+02,3.341773663659369149e-15,-0.000000000000000000e+00
5.436000000000000227e+02,3.341773663705668973e-15,-0.000000000000000000e+00
5.437000000000000455e+02,3.341773663751305365e-15,-0.000000000000000000e+00
5.438000000000000682e+02,3.341773663795403084e-15,-0.000000000000000000e+00
5.438999999999999773e+02,3.341773663838900480e-15,-0.000000000000000000e+00
5.440000000000000000e+02,3.341773663881232334e-15,-0.000000000000000000e+00
5.441000000000000227e+02,3.341773663922714979e-15,-0.000000000000000000e+00
5.442000000000000455e+02,3.341773663964299387e-15,-0.000000000000000000e+00
5.443000000000000682e+02,3.341773664002713758e-15,-0.000000000000000000e+00
5.443999999999999773e+02,3.341773664041901607e-15,-0.000000000000000000e+00
5.445000000000000000e+02,3.341773664079754703e-15,-0.000000000000000000e+00
5.446000000000000227e+02,3.341773664117510374e-15,-0.000000000000000000e+00
5.447000000000000455e+02,3.341773664151892483e-15,-0.000000000000000000e+00
5.448000000000000682e+02,3.341773664193481230e-15,-0.000000000000000000e+00
5.448999999999999773e+02,3.341773664217937495e-15,-0.000000000000000000e+00
5.450000000000000000e+02,3.341773664255930220e-15,-0.000000000000000000e+00
5.451000000000000227e+02,3.341773664290061076e-15,-0.000000000000000000e+00
5.452000000000000455e+02,3.341773664321854142e-15,-0.000000000000000000e+00
5.453000000000000682e+02,3.341773664352527815e-15,-0.000000000000000000e+00
5.453999999999999773e+02,3.341773664383907124e-15,-0.000000000000000000e+00
5.455000000000000000e+02,3.341773664416037429e-15,-0.000000000000000000e+00
5.456000000000000227e+02,3.341773664442327402e-15,-0.000000000000000000e+00
5.457000000000000455e+02,3.341773663739444052e-15,-0.000000000000000000e+00
5.458000000000000682e+02,3.341773663981672471e-15,-0.000000000000000000e+00
5.458999999999999773e+02,3.341773664608579049e-15,-0.000000000000000000e+00
5.460000000000000000e+02,3.341773664541551904e-15,-0.000000000000000000e+00
5.461000000000000227e+02,3.341773664596045232e-15,-0.000000000000000000e+00
5.462000000000000455e+02,3.341773664650180418e-15,-0.000000000000000000e+00
5.463000000000000682e+02,3.341773664674903318e-15,-0.000000000000000000e+00
5.463999999999999773e+02,3.341773664697792512e-15,-0.000000000000000000e+00
5.465000000000000000e+02,3.341773664723635201e-15,-0.000000000000000000e+00
5.466000000000000227e+02,3.341773664743662407e-15,-0.000000000000000000e+00
5.467000000000000455e+02,3.341773664766865567e-15,-0.000000000000000000e+00
5.468000000000000682e+02,3.341773664789036109e-15,-0.000000000000000000e+00
5.468999999999999773e+02,3.341773664809862037e-15,-0.000000000000000000e+00
5.470000000000000000e+02,3.341773664832027056e-15,-0.000000000000000000e+00
5.471000000000000227e+02,3.341773664903951054e-15,-0.000000000000000000e+00
5.472000000000000455e+02,3.341773664858804939e-15,-0.000000000000000000e+00
5.473000000000000682e+02,3.341773664898702368e-15,-0.000000000000000000e+00
5.473999999999999773e+02,3.341773664908309511e-15,-0.000000000000000000e+00
5.475000000000000000e+02,3.341773664927618065e-15,-0.000000000000000000e+00
5.476000000000000227e+02,3.341773664949121624e-15,-0.000000000000000000e+00
5.477000000000000455e+02,3.341773664965660093e-15,-0.000000000000000000e+00
5.478000000000000682e+02,3.341773664984179786e-15,-0.000000000000000000e+00
5.478999999999999773e+02,3.341773664982172135e-15,-0.000000000000000000e+00
5.480000000000000000e+02,3.341773665936732090e-15,-0.000000000000000000e+00
5.481000000000000227e+02,3.341773665624433496e-15,-0.000000000000000000e+00
5.482000000000000455e+02,3.341773666966609724e-15,-0.000000000000000000e+00
5.483000000000000682e+02,3.341773666754938621e-15,-0.000000000000000000e+00
5.483999999999999773e+02,3.341773666918013920e-15,-0.000000000000000000e+00
5.485000000000000000e+02,3.341773667065792811e-15,-0.000000000000000000e+00
5.486000000000000227e+02,3.341773667169066142e-15,-0.000000000000000000e+00
5.487000000000000455e+02,3.341773667239762278e-15,-0.000000000000000000e+00
5.488000000000000682e+02,3.341773667287073028e-15,-0.000000000000000000e+00
5.488999999999999773e+02,3.341773667315254295e-15,-0.000000000000000000e+00
5.490000000000000000e+02,3.341773667328036208e-15,-0.000000000000000000e+00
5.491000000000000227e+02,3.341773667328887783e-15,-0.000000000000000000e+00
5.492000000000000455e+02,3.341773667513419704e-15,-0.000000000000000000e+00
5.493000000000000682e+02,3.341773667236754352e-15,-0.000000000000000000e+00
5.493999999999999773e+02,3.341773667396996456e-15,-0.000000000000000000e+00
5.495000000000000000e+02,3.341773666683990444e-15,-0.000000000000000000e+00
5.496000000000000227e+02,3.341773673314164009e-15,-0.000000000000000000e+00
5.497000000000000455e+02,3.341773657683603430e-15,-0.000000000000000000e+00
5.498000000000000682e+02,3.341773671991611880e-15,-0.000000000000000000e+00
5.498999999999999773e+02,3.341773671887858133e-15,-0.000000000000000000e+00
5.500000000000000000e+02,3.341773667347526989e-15,-0.000000000000000000e+00
5.501000000000000227e+02,3.341773667055782166e-15,-0.000000000000000000e+00
5.502000000000000455e+02,3.341773665653963716e-15,-0.000000000000000000e+00
5.503000000000000682e+02,3.341773669972084970e-15,-0.000000000000000000e+00
5.503999999999999773e+02,3.341773663778243782e-15,-0.000000000000000000e+00
5.505000000000000000e+02,3.341773673644430882e-15,-0.000000000000000000e+00
5.506000000000000227e+02,3.341773665851066529e-15,-0.000000000000000000e+00
